Date,above_20,above_60,above_120,above_200
2023-05-24,64.13043478260869,56.6120218579235,,
2023-05-25,55.108695652173914,53.22404371584699,,
2023-05-26,44.891304347826086,49.39890710382514,,
2023-05-30,46.08695652173913,51.147540983606554,,
2023-05-31,42.391304347826086,48.41530054644809,,
2023-06-01,42.173913043478265,48.85245901639344,,
2023-06-02,49.891304347826086,54.09836065573771,,
2023-06-05,60.21739130434782,58.142076502732245,,
2023-06-07,60.86956521739131,59.12568306010929,,
2023-06-08,57.49999999999999,58.46994535519126,,
2023-06-09,59.89130434782609,60.54644808743169,,
2023-06-12,56.30434782608695,57.92349726775956,,
2023-06-13,54.130434782608695,59.01639344262295,,
2023-06-14,44.45652173913043,52.78688524590164,,
2023-06-15,36.95652173913043,47.978142076502735,,
2023-06-16,44.45652173913043,54.31693989071038,,
2023-06-19,47.17391304347826,54.97267759562842,,
2023-06-20,47.06521739130435,54.20765027322404,,
2023-06-21,40.32608695652174,47.978142076502735,,
2023-06-22,40.76086956521739,49.672489082969435,,
2023-06-23,31.630434782608695,43.88646288209607,,
2023-06-26,33.69565217391305,45.08733624454149,,
2023-06-27,34.85342019543974,44.86899563318777,47.978142076502735,
2023-06-28,35.46637744034707,44.55337690631808,47.650273224043715,
2023-06-29,26.35574837310195,38.344226579520694,43.060109289617486,
2023-06-30,31.23644251626898,41.067538126361654,45.02732240437158,
2023-07-03,36.22559652928417,44.008714596949886,47.10382513661202,
2023-07-04,34.490238611713664,40.95860566448802,45.02732240437158,
2023-07-05,32.10412147505423,38.453159041394336,42.841530054644814,
2023-07-06,24.295010845986983,32.28260869565218,37.814207650273225,
2023-07-07,21.36659436008677,29.02173913043478,35.40983606557377,
2023-07-10,21.800433839479393,28.152173913043477,36.0655737704918,
2023-07-11,26.35574837310195,31.41304347826087,36.6120218579235,
2023-07-12,30.47722342733189,32.5,38.79781420765027,
2023-07-13,33.33333333333333,33.58695652173913,39.01639344262295,
2023-07-14,34.523809523809526,35.65217391304348,39.67213114754099,
2023-07-17,35.4978354978355,35.32608695652174,40.10928961748634,
2023-07-18,27.27272727272727,29.239130434782606,35.62841530054644,
2023-07-19,27.380952380952383,28.043478260869563,34.42622950819672,
2023-07-20,29.545454545454547,29.130434782608695,34.42622950819672,
2023-07-21,30.735930735930733,28.913043478260867,34.86338797814207,
2023-07-24,21.96969696969697,24.347826086956523,29.18032786885246,
2023-07-25,21.96969696969697,22.717391304347824,28.087431693989075,
2023-07-26,12.770562770562771,17.065217391304348,22.84153005464481,
2023-07-27,19.047619047619047,20.0,24.808743169398905,
2023-07-28,21.753246753246753,21.73913043478261,26.666666666666668,
2023-07-31,31.16883116883117,25.76086956521739,29.72677595628415,
2023-08-01,40.25974025974026,27.934782608695652,31.256830601092894,
2023-08-02,35.28138528138528,25.43478260869565,30.16393442622951,
2023-08-03,34.307359307359306,25.76086956521739,28.852459016393446,
2023-08-04,41.55844155844156,27.717391304347828,31.038251366120218,
2023-08-07,41.883116883116884,27.934782608695652,31.147540983606557,
2023-08-08,35.60606060606061,26.521739130434785,28.743169398907103,
2023-08-09,41.77489177489178,28.586956521739133,30.81967213114754,
2023-08-10,49.02597402597403,31.630434782608695,32.349726775956285,
2023-08-11,56.81818181818182,35.0,34.0983606557377,
2023-08-14,51.19047619047619,32.608695652173914,32.021857923497265,
2023-08-16,37.44588744588744,26.304347826086953,26.666666666666668,
2023-08-17,30.08658008658009,23.369565217391305,25.901639344262296,
2023-08-18,30.41125541125541,23.369565217391305,25.46448087431694,
2023-08-21,32.142857142857146,25.217391304347824,25.792349726775953,
2023-08-22,31.926406926406926,25.543478260869566,26.120218579234972,
2023-08-23,30.303030303030305,24.104234527687296,25.46448087431694,
2023-08-24,34.74025974025974,25.813449023861175,26.666666666666668,
2023-08-25,33.62162162162162,27.2234273318872,27.759562841530055,
2023-08-28,44.972972972972975,30.260303687635577,32.131147540983605,
2023-08-29,54.81081081081081,33.947939262472886,33.33333333333333,
2023-08-30,57.729729729729726,35.03253796095444,33.98907103825137,
2023-08-31,54.16216216216216,34.924078091106296,32.78688524590164,
2023-09-01,51.567567567567565,34.490238611713664,33.005464480874316,
2023-09-04,53.2972972972973,34.924078091106296,33.55191256830601,
2023-09-05,50.16216216216216,34.70715835140998,31.91256830601093,
2023-09-06,44.648648648648646,33.51409978308026,32.131147540983605,
2023-09-07,34.37837837837838,30.47722342733189,30.16393442622951,
2023-09-08,44.21621621621622,34.090909090909086,32.240437158469945,
2023-09-11,50.810810810810814,36.36363636363637,33.55191256830601,
2023-09-12,44.432432432432435,33.874458874458874,31.584699453551913,
2023-09-13,40.43243243243243,32.683982683982684,32.240437158469945,
2023-09-14,47.02702702702703,36.688311688311686,33.442622950819676,
2023-09-15,55.507559395248386,42.42424242424242,34.38864628820961,
2023-09-18,52.48380129589633,41.66666666666667,33.95196506550218,
2023-09-19,47.19222462203024,40.04329004329004,33.4061135371179,
2023-09-20,44.49244060475162,39.285714285714285,33.4061135371179,
2023-09-21,29.265658747300215,31.601731601731604,28.322440087145967,
2023-09-22,26.457883369330453,31.493506493506494,27.77777777777778,
2023-09-25,24.190064794816415,29.978354978354975,25.816993464052292,
2023-09-26,16.846652267818573,24.134199134199132,23.093681917211327,
2023-09-27,20.086393088552914,25.97402597402597,24.94553376906318,
2023-10-04,12.203023758099352,18.83116883116883,18.954248366013072,
2023-10-05,11.339092872570195,17.965367965367964,18.369565217391305,
2023-10-06,16.630669546436287,20.346320346320347,20.97826086956522,
2023-10-10,15.442764578833692,19.58874458874459,18.804347826086957,
2023-10-11,20.518358531317496,22.943722943722943,22.065217391304348,
2023-10-12,26.565874730021598,25.649350649350648,22.82608695652174,
2023-10-13,27.429805615550755,25.432900432900436,22.717391304347824,
2023-10-16,23.542116630669547,24.783549783549784,20.543478260869566,
2023-10-17,29.697624190064797,26.948051948051948,23.152173913043477,
2023-10-18,32.50539956803456,29.11255411255411,23.695652173913043,
2023-10-19,21.57497303128371,22.943722943722943,18.695652173913043,
2023-10-20,15.857605177993527,18.83116883116883,16.73913043478261,
2023-10-23,13.484358144552319,16.666666666666664,15.869565217391305,
2023-10-24,19.093851132686083,19.047619047619047,16.630434782608695,
2023-10-25,28.37108953613808,22.51082251082251,19.456521739130434,21.092896174863387
2023-10-26,17.79935275080906,16.774891774891778,15.217391304347828,16.39344262295082
2023-10-27,19.41747572815534,17.2972972972973,16.08695652173913,17.04918032786885
2023-10-30,27.184466019417474,19.027027027027028,16.73913043478261,17.923497267759565
2023-10-31,23.624595469255663,18.486486486486488,15.760869565217392,17.48633879781421
2023-11-01,31.715210355987054,21.945945945945947,18.15217391304348,18.907103825136613
2023-11-02,40.51724137931034,23.56756756756757,18.804347826086957,21.639344262295083
2023-11-03,53.34051724137932,26.486486486486488,21.195652173913043,23.169398907103826
2023-11-06,74.13793103448276,35.78378378378378,26.6304347826087,26.120218579234972
2023-11-07,65.08620689655173,32.0,25.0,24.69945355191257
2023-11-08,62.06896551724138,32.108108108108105,26.195652173913043,24.371584699453553
2023-11-09,64.33189655172413,33.83783783783784,25.65217391304348,25.02732240437158
2023-11-10,57.650862068965516,32.0,25.108695652173914,24.153005464480877
2023-11-13,52.370689655172406,30.7027027027027,23.26086956521739,23.278688524590162
2023-11-14,64.87068965517241,35.027027027027025,25.65217391304348,24.808743169398905
2023-11-15,79.20258620689656,42.37837837837838,29.456521739130437,27.86885245901639
2023-11-16,80.81896551724138,45.08108108108108,30.869565217391305,29.617486338797818
2023-11-17,75.0,42.76457883369331,29.02173913043478,28.415300546448087
2023-11-20,80.17241379310344,47.51619870410367,31.41304347826087,29.94535519125683
2023-11-21,84.375,51.295896328293736,34.130434782608695,32.021857923497265
2023-11-22,83.83620689655173,53.88768898488121,35.070575461454936,33.005464480874316
2023-11-23,81.14224137931035,53.77969762419006,35.791757049891544,32.131147540983605
2023-11-24,80.38793103448276,54.535637149028084,37.52711496746204,33.114754098360656
2023-11-27,73.8146551724138,54.64362850971922,37.960954446854664,33.98907103825137
2023-11-28,71.55172413793103,55.72354211663067,37.960954446854664,34.75409836065574
2023-11-29,63.146551724137936,54.42764578833693,37.418655097613886,33.224043715846996
2023-11-30,65.30172413793103,56.371490280777536,41.3232104121475,34.75409836065574
2023-12-01,62.06896551724138,56.2634989200864,41.97396963123644,36.17486338797814
2023-12-04,62.06896551724138,59.179265658747305,43.600867678958785,36.721311475409834
2023-12-05,58.620689655172406,56.91144708423326,43.16702819956616,36.39344262295082
2023-12-06,57.974137931034484,57.77537796976242,43.817787418655094,37.267759562841526
2023-12-07,55.2801724137931,57.77537796976242,44.90238611713666,37.049180327868854
2023-12-08,58.51293103448276,59.28725701943844,46.320346320346324,37.923497267759565
2023-12-11,58.4051724137931,61.23110151187905,46.86147186147186,39.45355191256831
2023-12-12,58.189655172413794,62.74298056155507,46.53679653679654,38.46994535519126
2023-12-13,50.43103448275862,61.44708423326134,45.34632034632035,37.814207650273225
2023-12-14,52.7448869752422,63.646170442286945,46.86147186147186,38.68852459016394
2023-12-15,54.897739504843926,65.1564185544768,48.701298701298704,39.45355191256831
2023-12-18,56.88172043010753,65.91154261057174,49.35064935064935,39.89071038251366
2023-12-19,53.118279569892465,66.23516720604098,47.4025974025974,38.907103825136616
2023-12-20,62.58064516129033,71.30528586839266,51.94805194805194,40.98360655737705
2023-12-21,55.483870967741936,69.7950377562028,48.701298701298704,39.78142076502732
2023-12-22,57.096774193548384,71.30528586839266,49.891774891774894,40.65573770491803
2023-12-26,54.19354838709678,69.90291262135922,51.082251082251084,40.0
2023-12-27,38.81720430107527,59.65480043149945,42.96536796536797,34.31693989071039
2023-12-28,46.774193548387096,65.58791801510249,47.4025974025974,37.486338797814206
2024-01-02,50.0,63.146551724137936,48.268398268398265,37.704918032786885
2024-01-03,40.86021505376344,56.78879310344828,45.56277056277056,36.39344262295082
2024-01-04,36.12903225806451,54.633620689655174,43.722943722943725,35.40983606557377
2024-01-05,35.26881720430107,54.633620689655174,42.316017316017316,35.19125683060109
2024-01-08,35.483870967741936,53.01724137931034,41.99134199134199,34.20765027322405
2024-01-09,38.387096774193544,55.38793103448276,44.26406926406926,36.39344262295082
2024-01-10,36.02150537634409,53.55603448275862,43.722943722943725,35.84699453551913
2024-01-11,39.56989247311828,54.202586206896555,43.93939393939394,35.30054644808743
2024-01-12,33.44086021505376,50.43103448275862,42.532467532467535,33.66120218579235
2024-01-15,29.89247311827957,48.275862068965516,41.125541125541126,35.19125683060109
2024-01-16,25.6989247311828,44.935344827586206,39.5021645021645,32.677595628415304
2024-01-17,17.096774193548388,32.327586206896555,33.116883116883116,26.85589519650655
2024-01-18,18.817204301075268,32.650862068965516,33.33333333333333,27.62008733624454
2024-01-19,21.182795698924732,34.91379310344828,34.95670995670996,29.912663755458514
2024-01-22,21.827956989247312,32.758620689655174,34.74025974025974,28.27510917030568
2024-01-23,23.308270676691727,34.05172413793103,35.4978354978355,29.193899782135073
2024-01-24,21.804511278195488,32.00431034482759,34.37837837837838,27.450980392156865
2024-01-25,25.02685284640172,31.573275862068968,33.62162162162162,28.540305010893245
2024-01-26,29.21589688506982,33.297413793103445,35.45945945945946,28.86710239651416
2024-01-29,36.19763694951665,37.71551724137931,37.83783783783784,32.13507625272331
2024-01-30,41.245972073039745,39.87068965517241,40.64864864864865,33.551198257080614
